"Sr.No","Memo ID","Service Centre","Dealership","OEM","Region","State","City","Machine","Date of Memo","Due Date","TotalAmount","Month","Status"
572,"AM/BV/483","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:18 AM","07/01/2023 10:18 AM","88500.00","July","PENDING"
573,"AM/BV/481","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:18 AM","07/01/2023 10:18 AM","70800.00","July","PENDING"
574,"AM/BV/480","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:17 AM","07/01/2023 10:17 AM","88500.00","July","PENDING"
575,"AM/BV/479","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:17 AM","07/01/2023 10:17 AM","88500.00","July","PENDING"
576,"AM/BV/477","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:17 AM","07/01/2023 10:17 AM","70800.00","July","PENDING"
577,"AM/BV/476","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:16 AM","07/01/2023 10:16 AM","88500.00","July","PENDING"
578,"AM/BV/475","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:16 AM","07/01/2023 10:16 AM","88500.00","July","PENDING"
579,"AM/BV/473","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:16 AM","07/01/2023 10:16 AM","70800.00","July","PENDING"
580,"AM/BV/472","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:15 AM","07/01/2023 10:15 AM","88500.00","July","PENDING"
581,"AM/BV/471","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:15 AM","07/01/2023 10:15 AM","88500.00","July","PENDING"
582,"AM/BV/469","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:15 AM","07/01/2023 10:15 AM","70800.00","July","PENDING"
583,"AM/BV/468","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:14 AM","07/01/2023 10:14 AM","88500.00","July","PENDING"
584,"AM/BV/467","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:14 AM","07/01/2023 10:14 AM","88500.00","July","PENDING"
585,"AM/BV/465","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:14 AM","07/01/2023 10:14 AM","70800.00","July","PENDING"
586,"AM/BV/464","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:13 AM","07/01/2023 10:13 AM","88500.00","July","PENDING"
587,"AM/BV/463","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:13 AM","07/01/2023 10:13 AM","88500.00","July","PENDING"
588,"AM/BV/461","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:13 AM","07/01/2023 10:13 AM","70800.00","July","PENDING"
589,"AM/BV/460","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:12 AM","07/01/2023 10:12 AM","88500.00","July","PENDING"
590,"AM/BV/459","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:12 AM","07/01/2023 10:12 AM","88500.00","July","PENDING"
591,"AM/BV/457","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:12 AM","07/01/2023 10:12 AM","70800.00","July","PENDING"
592,"AM/BV/456","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:11 AM","07/01/2023 10:11 AM","88500.00","July","PENDING"
593,"AM/BV/455","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:11 AM","07/01/2023 10:11 AM","88500.00","July","PENDING"
594,"AM/BV/453","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:11 AM","07/01/2023 10:11 AM","70800.00","July","PENDING"
595,"AM/BV/452","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:10 AM","07/01/2023 10:10 AM","88500.00","July","PENDING"
596,"AM/BV/451","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:10 AM","07/01/2023 10:10 AM","88500.00","July","PENDING"
597,"AM/BV/449","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:10 AM","07/01/2023 10:10 AM","70800.00","July","PENDING"
598,"AM/BV/448","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:09 AM","07/01/2023 10:09 AM","88500.00","July","PENDING"
599,"AM/BV/447","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:09 AM","07/01/2023 10:09 AM","88500.00","July","PENDING"
600,"AM/BV/445","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:09 AM","07/01/2023 10:09 AM","70800.00","July","PENDING"
601,"AM/BV/444","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:08 AM","07/01/2023 10:08 AM","88500.00","July","PENDING"
602,"AM/BV/443","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:08 AM","07/01/2023 10:08 AM","88500.00","July","PENDING"
603,"AM/BV/441","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:08 AM","07/01/2023 10:08 AM","70800.00","July","PENDING"
604,"AM/BV/440","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:07 AM","07/01/2023 10:07 AM","88500.00","July","PENDING"
605,"AM/BV/439","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:07 AM","07/01/2023 10:07 AM","88500.00","July","PENDING"
606,"AM/BV/437","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:07 AM","07/01/2023 10:07 AM","70800.00","July","PENDING"
607,"AM/BV/436","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:06 AM","07/01/2023 10:06 AM","88500.00","July","PENDING"
608,"AM/BV/435","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:06 AM","07/01/2023 10:06 AM","88500.00","July","PENDING"
609,"AM/BV/433","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:06 AM","07/01/2023 10:06 AM","70800.00","July","PENDING"
610,"AM/BV/432","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:05 AM","07/01/2023 10:05 AM","88500.00","July","PENDING"
611,"AM/BV/431","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:05 AM","07/01/2023 10:05 AM","88500.00","July","PENDING"
612,"AM/BV/429","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:05 AM","07/01/2023 10:05 AM","70800.00","July","PENDING"
613,"AM/BV/428","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:04 AM","07/01/2023 10:04 AM","88500.00","July","PENDING"
614,"AM/BV/427","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:04 AM","07/01/2023 10:04 AM","88500.00","July","PENDING"
615,"AM/BV/425","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:04 AM","07/01/2023 10:04 AM","70800.00","July","PENDING"
616,"AM/BV/424","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:03 AM","07/01/2023 10:03 AM","88500.00","July","PENDING"
617,"AM/BV/423","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:03 AM","07/01/2023 10:03 AM","88500.00","July","PENDING"
618,"AM/BV/421","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:03 AM","07/01/2023 10:03 AM","70800.00","July","PENDING"
619,"AM/BV/420","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:02 AM","07/01/2023 10:02 AM","88500.00","July","PENDING"
620,"AM/BV/419","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:02 AM","07/01/2023 10:02 AM","88500.00","July","PENDING"
621,"AM/BV/417","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:02 AM","07/01/2023 10:02 AM","70800.00","July","PENDING"
622,"AM/BV/416","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:01 AM","07/01/2023 10:01 AM","88500.00","July","PENDING"
623,"AM/BV/415","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:01 AM","07/01/2023 10:01 AM","88500.00","July","PENDING"
624,"AM/BV/413","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:01 AM","07/01/2023 10:01 AM","70800.00","July","PENDING"
625,"AM/BV/412","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:00 AM","07/01/2023 10:00 AM","88500.00","July","PENDING"
626,"AM/BV/411","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:00 AM","07/01/2023 10:00 AM","88500.00","July","PENDING"
627,"AM/BV/409","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:00 AM","07/01/2023 10:00 AM","70800.00","July","PENDING"
628,"AM/BV/408","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:59 AM","07/01/2023 09:59 AM","88500.00","July","PENDING"
629,"AM/BV/407","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:59 AM","07/01/2023 09:59 AM","88500.00","July","PENDING"
630,"AM/BV/405","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:59 AM","07/01/2023 09:59 AM","70800.00","July","PENDING"
631,"AM/BV/404","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:58 AM","07/01/2023 09:58 AM","88500.00","July","PENDING"
632,"AM/BV/403","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:58 AM","07/01/2023 09:58 AM","88500.00","July","PENDING"
633,"AM/BV/401","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:58 AM","07/01/2023 09:58 AM","70800.00","July","PENDING"
634,"AM/BV/400","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:57 AM","07/01/2023 09:57 AM","88500.00","July","PENDING"
635,"AM/BV/399","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:57 AM","07/01/2023 09:57 AM","88500.00","July","PENDING"
636,"AM/BV/397","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:57 AM","07/01/2023 09:57 AM","70800.00","July","PENDING"
637,"AM/BV/396","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:56 AM","07/01/2023 09:56 AM","88500.00","July","PENDING"
638,"AM/BV/395","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:56 AM","07/01/2023 09:56 AM","88500.00","July","PENDING"
639,"AM/BV/393","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:56 AM","07/01/2023 09:56 AM","70800.00","July","PENDING"
640,"AM/BV/392","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:55 AM","07/01/2023 09:55 AM","88500.00","July","PENDING"
641,"AM/BV/391","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:55 AM","07/01/2023 09:55 AM","88500.00","July","PENDING"
642,"AM/BV/389","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:55 AM","07/01/2023 09:55 AM","70800.00","July","PENDING"
643,"AM/BV/388","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:54 AM","07/01/2023 09:54 AM","88500.00","July","PENDING"
644,"AM/BV/387","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:54 AM","07/01/2023 09:54 AM","88500.00","July","PENDING"
645,"AM/BV/385","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:54 AM","07/01/2023 09:54 AM","70800.00","July","PENDING"
646,"AM/BV/384","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:53 AM","07/01/2023 09:53 AM","88500.00","July","PENDING"
647,"AM/BV/383","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:53 AM","07/01/2023 09:53 AM","88500.00","July","PENDING"
648,"AM/BV/381","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:53 AM","07/01/2023 09:53 AM","70800.00","July","PENDING"
649,"AM/BV/380","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:52 AM","07/01/2023 09:52 AM","88500.00","July","PENDING"
650,"AM/BV/379","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:52 AM","07/01/2023 09:52 AM","88500.00","July","PENDING"
651,"AM/BV/377","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:52 AM","07/01/2023 09:52 AM","70800.00","July","PENDING"
652,"AM/BV/376","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:51 AM","07/01/2023 09:51 AM","88500.00","July","PENDING"
653,"AM/BV/375","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:51 AM","07/01/2023 09:51 AM","88500.00","July","PENDING"
654,"AM/BV/373","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:51 AM","07/01/2023 09:51 AM","70800.00","July","PENDING"
655,"AM/BV/372","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:50 AM","07/01/2023 09:50 AM","88500.00","July","PENDING"
656,"AM/BV/371","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:50 AM","07/01/2023 09:50 AM","88500.00","July","PENDING"
657,"AM/BV/369","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:50 AM","07/01/2023 09:50 AM","70800.00","July","PENDING"
658,"AM/BV/368","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:49 AM","07/01/2023 09:49 AM","88500.00","July","PENDING"
659,"AM/BV/367","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:49 AM","07/01/2023 09:49 AM","88500.00","July","PENDING"
660,"AM/BV/365","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:49 AM","07/01/2023 09:49 AM","70800.00","July","PENDING"
661,"AM/BV/364","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:48 AM","07/01/2023 09:48 AM","88500.00","July","PENDING"
662,"AM/BV/363","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:48 AM","07/01/2023 09:48 AM","88500.00","July","PENDING"
663,"AM/BV/361","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:48 AM","07/01/2023 09:48 AM","70800.00","July","PENDING"
664,"AM/BV/360","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:47 AM","07/01/2023 09:47 AM","88500.00","July","PENDING"
665,"AM/BV/359","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:47 AM","07/01/2023 09:47 AM","88500.00","July","PENDING"
666,"AM/BV/357","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:47 AM","07/01/2023 09:47 AM","70800.00","July","PENDING"
667,"AM/BV/356","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:46 AM","07/01/2023 09:46 AM","88500.00","July","PENDING"
668,"AM/BV/355","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:46 AM","07/01/2023 09:46 AM","88500.00","July","PENDING"
669,"AM/BV/353","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:46 AM","07/01/2023 09:46 AM","70800.00","July","PENDING"
670,"AM/BV/352","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:45 AM","07/01/2023 09:45 AM","88500.00","July","PENDING"
671,"AM/BV/351","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:45 AM","07/01/2023 09:45 AM","88500.00","July","PENDING"
672,"AM/BV/349","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:45 AM","07/01/2023 09:45 AM","70800.00","July","PENDING"
673,"AM/BV/348","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:44 AM","07/01/2023 09:44 AM","88500.00","July","PENDING"
674,"AM/BV/347","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:44 AM","07/01/2023 09:44 AM","88500.00","July","PENDING"
675,"AM/BV/345","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:44 AM","07/01/2023 09:44 AM","70800.00","July","PENDING"
676,"AM/BV/344","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:43 AM","07/01/2023 09:43 AM","88500.00","July","PENDING"
677,"AM/BV/343","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:43 AM","07/01/2023 09:43 AM","88500.00","July","PENDING"
678,"AM/BV/341","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:43 AM","07/01/2023 09:43 AM","70800.00","July","PENDING"
679,"AM/BV/340","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:42 AM","07/01/2023 09:42 AM","88500.00","July","PENDING"
680,"AM/BV/339","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:42 AM","07/01/2023 09:42 AM","88500.00","July","PENDING"
681,"AM/BV/337","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:42 AM","07/01/2023 09:42 AM","70800.00","July","PENDING"
682,"AM/BV/336","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:41 AM","07/01/2023 09:41 AM","88500.00","July","PENDING"
683,"AM/BV/335","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:41 AM","07/01/2023 09:41 AM","88500.00","July","PENDING"
684,"AM/BV/333","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:41 AM","07/01/2023 09:41 AM","70800.00","July","PENDING"
685,"AM/BV/332","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:40 AM","07/01/2023 09:40 AM","88500.00","July","PENDING"
686,"AM/BV/331","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:40 AM","07/01/2023 09:40 AM","88500.00","July","PENDING"
687,"AM/BV/329","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:40 AM","07/01/2023 09:40 AM","70800.00","July","PENDING"
688,"AM/BV/328","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:39 AM","07/01/2023 09:39 AM","88500.00","July","PENDING"
689,"AM/BV/327","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:39 AM","07/01/2023 09:39 AM","88500.00","July","PENDING"
690,"AM/BV/325","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:39 AM","07/01/2023 09:39 AM","70800.00","July","PENDING"
691,"AM/BV/324","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:38 AM","07/01/2023 09:38 AM","88500.00","July","PENDING"
692,"AM/BV/323","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:38 AM","07/01/2023 09:38 AM","88500.00","July","PENDING"
693,"AM/BV/321","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:38 AM","07/01/2023 09:38 AM","70800.00","July","PENDING"
694,"AM/BV/320","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:37 AM","07/01/2023 09:37 AM","88500.00","July","PENDING"
695,"AM/BV/319","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:37 AM","07/01/2023 09:37 AM","88500.00","July","PENDING"
696,"AM/BV/317","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:37 AM","07/01/2023 09:37 AM","70800.00","July","PENDING"
697,"AM/BV/316","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:36 AM","07/01/2023 09:36 AM","88500.00","July","PENDING"
698,"AM/BV/315","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:36 AM","07/01/2023 09:36 AM","88500.00","July","PENDING"
699,"AM/BV/313","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:36 AM","07/01/2023 09:36 AM","70800.00","July","PENDING"
700,"AM/BV/312","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:35 AM","07/01/2023 09:35 AM","88500.00","July","PENDING"
701,"AM/BV/311","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:35 AM","07/01/2023 09:35 AM","88500.00","July","PENDING"
702,"AM/BV/309","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:35 AM","07/01/2023 09:35 AM","70800.00","July","PENDING"
703,"AM/BV/308","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:34 AM","07/01/2023 09:34 AM","88500.00","July","PENDING"
704,"AM/BV/307","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:34 AM","07/01/2023 09:34 AM","88500.00","July","PENDING"
705,"AM/BV/305","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:34 AM","07/01/2023 09:34 AM","70800.00","July","PENDING"
706,"AM/BV/304","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:33 AM","07/01/2023 09:33 AM","88500.00","July","PENDING"
707,"AM/BV/303","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:33 AM","07/01/2023 09:33 AM","88500.00","July","PENDING"
708,"AM/BV/301","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:33 AM","07/01/2023 09:33 AM","70800.00","July","PENDING"
709,"AM/BV/300","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:32 AM","07/01/2023 09:32 AM","88500.00","July","PENDING"
710,"AM/BV/299","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:32 AM","07/01/2023 09:32 AM","88500.00","July","PENDING"
711,"AM/BV/297","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:32 AM","07/01/2023 09:32 AM","70800.00","July","PENDING"
712,"AM/BV/296","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 09:31 AM","07/01/2023 09:31 AM","88500.00","July","PENDING"
713,"AM/BV/295","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 09:31 AM","07/01/2023 09:31 AM","88500.00","July","PENDING"
714,"AM/BV/293","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 09:31 AM","07/01/2023 09:31 AM","70800.00","July","PENDING"
